time,open,high,low,close,ma5h,ma5l,ma10h,ma10l,ma50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,trend,trendbbl,trendbbm,trendbbmdir,trendbbu,extremeSellD,extremeBuyD,extremeSellA,extremeBuyA,extremeSellB,extremeBuyB,extremeSellAll,extremeBuyAll,extremeSell,extremeBuy,tpwSell,tpwBuy,MHVSell,MHVBuy,CSASell,CSABuy,CSAKSell,CSAKBuy,momentumSell,momentumBuy,reEntySell,reEntyBuy
2013-03-22,1.29031,1.30074,1.2888,1.29881,1.298077333333333,1.2874979999999998,1.299238909090909,1.2889883636363635,1.312976920259249,1.2871485471083166,1.2994420000000002,1.3117354528916838,1.892112597820233,0.47429526083645185,-10,0.0018204886980728308,0.0017598359833259636,-0.0017598359833259636,0.0022675980104766014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-03-24,1.29475,1.30474,1.29448,1.30185,1.3003259999999999,1.2899273333333334,1.2999094545454546,1.2896650909090908,1.312540570445161,1.2872585366658857,1.2992314999999999,1.311204463334114,1.8430839052338448,0.6093505395000786,-5,0.0008681878057505976,0.0014344008855955437,-0.0014344008855955437,0.0024397113614829102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-25,1.30185,1.30479,1.28342,1.2857,1.3022353333333332,1.2882493333333334,1.3006378181818181,1.2884154545454545,1.3114879990551547,1.2851577029028305,1.2984274999999998,1.3116972970971692,2.0439796749790586,0.020433511273704973,-5,0.0017174737292402487,0.0014222222566702136,-0.0014222222566702136,0.0007806626693714902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-26,1.2857,1.28887,1.28313,1.28605,1.2983146666666665,1.2865573333333333,1.2985019999999998,1.2872752727272727,1.3104904304647564,1.283426724043942,1.2976515000000002,1.3118762759560583,2.1923877028706222,0.09220798851811146,-6,0.0029789215807319858,0.0013784659684888956,-0.0013784659684888956,0.0005123116908174463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-27,1.28609,1.28665,1.27539,1.27742,1.2942213333333332,1.2824993333333334,1.2962192727272726,1.2848730909090909,1.3091935508386876,1.2798975576316225,1.296349,1.3128004423683775,2.5381193441546186,-0.07529910071547254,-10,0.004096699653631242,0.002220209724625666,-0.002220209724625666,0.0008409098577260021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-03-28,1.27746,1.28437,1.27556,1.28142,1.2899586666666667,1.279338,1.293957090909091,1.2829534545454544,1.3081043919822686,1.277985097132457,1.2951845,1.312383902867543,2.655900046293492,0.09985529422143787,-10,0.004244029046213682,0.0024996744134301307,-0.0024996744134301307,0.0010217523620339453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-29,1.28137,1.28368,1.27944,1.28184,1.2865573333333336,1.2783526666666667,1.2917281818181816,1.28198,1.3070744158261014,1.2762893817101955,1.294388,1.3124866182898047,2.7964749811964627,0.15334370284309,-10,0.0028210957036218787,0.0025169987143107697,-0.0025169987143107697,0.0003955570910394446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-31,1.28029,1.2812,1.28,1.28051,1.2837333333333334,1.2785566666666668,1.2893341818181818,1.2812670909090909,1.3060326740289994,1.2754609510739159,1.292875,1.310289048926084,2.6938488138581245,0.14497056220283433,-10,0.0019759594547651416,0.002682154520474045,-0.002682154520474045,0.001752621926260134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,1.28051,1.28666,1.27713,1.28485,1.2843019999999998,1.2780319999999998,1.2882190909090907,1.2801170909090906,1.3052019809298228,1.2747091606118113,1.2920965,1.3094838393881887,2.691337587895131,0.2916156164489861,-10,0.0012385195865393106,0.002386008850227328,-0.002386008850227328,0.0022888838088276353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-04-02,1.28483,1.28777,1.28096,1.2819,1.285388,1.279184,1.2875007272727272,1.2798309090909092,1.3042881777561042,1.2736062000407944,1.291255,1.3089037999592057,2.7335886341900943,0.234967815896162,-10,0.00145469097203621,0.0024223056966975465,-0.0024223056966975465,0.0010574808953561776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-03,1.2819,1.28639,1.27898,1.28489,1.285939333333333,1.2793046666666668,1.2866721818181817,1.2793125454545453,1.3035274649029236,1.2733800021007151,1.2903385,1.307296997899285,2.628534744841751,0.3393578242495845,-10,0.0010428687913409673,0.0019631881243922233,-0.0019631881243922233,0.0016705464213098153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-04,1.2849,1.29487,1.27468,1.29258,1.2891826666666664,1.2777640000000001,1.2876463636363635,1.2781909090909092,1.3030981525537895,1.2738370916567587,1.2898165000000001,1.3057959083432416,2.4777801095336285,0.5864706608855377,-9,0.0005365620013416672,0.0017655867541244152,-0.0017655867541244152,0.002375832822126611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-05,1.29257,1.30389,1.29006,1.29943,1.2946866666666668,1.2816673333333335,1.29044,1.2802256363636362,1.3029543034340332,1.2736745554296796,1.2899925,1.3063104445703206,2.5299285957585864,0.7891755134762847,-4,0.00048655347139570093,0.0012507731268318611,-0.0009778660892802993,0.0015422794331810818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-07,1.29732,1.3006,1.2972,1.29909,1.2975813333333335,1.28728,1.292651818181818,1.283437818181818,1.3028027621228946,1.2738333276582778,1.289888,1.305942672341722,2.4893126134551355,0.7865832389517677,-4,0.0002522525988860602,0.0006220067506177429,-0.00034909971306618104,0.0006755754019738269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-08,1.2991,1.30365,1.29685,1.30293,1.3005633333333333,1.2914379999999999,1.295204909090909,1.2863305454545455,1.3028077518435655,1.2744964445571825,1.289663,1.3048295554428175,2.3520183866355056,0.9373768338506555,-2,0.0006452248513988401,0.0003918954909786221,-0.00011898845342706021,0.0011338825341088432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-09,1.30293,1.31025,1.30056,1.30805,1.3046866666666666,1.2957733333333332,1.2986489090909092,1.2895076363636364,1.3030133302026414,1.2734665042649662,1.2906119999999999,1.3077574957350335,2.656955883725497,1.0085300614659023,0,0.0013286834936313552,0.0009912931209136167,0.00048040917650793435,0.003096272928463484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-10,1.308,1.31217,1.3051,1.3052,1.3078593333333333,1.3001833333333332,1.3019714545454546,1.2930556363636363,1.3030990819594006,1.272918471273292,1.2911550000000003,1.3093915287267086,2.8248395780070292,0.885078767195152,2,0.0012384628633153039,0.0013310155281175406,0.0009821480295441054,0.0034934178382679537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-11,1.30522,1.3138,1.30436,1.31162,1.310422,1.3023186666666666,1.3050723636363637,1.2960025454545454,1.3034332356080516,1.2722823650641473,1.292417,1.3125516349358526,3.1158109086854564,0.9768648664646592,4,0.0009300700578763754,0.0021340012211128467,0.0021340012211128467,0.0036629081579686584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-12,1.3116,1.31262,1.30384,1.31113,1.3119306666666666,1.3033273333333333,1.307366,1.2984119999999997,1.303735069505775,1.271552243741729,1.2932785,1.315004756258271,3.3598727974324105,0.9108277972005423,4,0.0010735900240234075,0.002064730595561448,0.002064730595561448,0.00428238709413109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-14,1.31141,1.31147,1.30958,1.30966,1.3122546666666666,1.3058066666666666,1.3089785454545455,1.3013794545454545,1.303967419721235,1.271439077282822,1.2942465,1.3170539227171782,3.52443258949175,0.8379053431668713,6,0.0006628660306156053,0.0023924853071524144,0.0023924853071524144,0.0034272671434834034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-15,1.30968,1.31075,1.3022,1.30531,1.3118173333333334,1.3049773333333334,1.3100292727272729,1.3024847272727273,1.3040200699282454,1.2713320694777164,1.2945715000000002,1.317810930522284,3.5902892226939693,0.7310405151645782,6,0.00017316141707612864,0.0016661772258053098,0.0016661772258053098,0.0021330694386552107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-16,1.3053,1.32015,1.30292,1.31779,1.3144799999999999,1.3042786666666666,1.3123461818181819,1.3032987272727272,1.3045600671859614,1.2701741607349972,1.2953685,1.3205628392650026,3.889910749721442,0.9449709866205077,4,0.0009949466171127463,0.0016152444285535417,0.0016152444285535417,0.0026630160477751907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-17,1.3178,1.31995,1.30011,1.30335,1.316544,1.3027886666666668,1.314167090909091,1.3030883636363637,1.3045126135708256,1.2712373158251318,1.2962510000000003,1.3212646841748688,3.8593889879149152,0.641902327349527,4,0.0017477990789569464,0.00154803240790935,0.00154803240790935,0.0026197165348069706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-18,1.30335,1.3096,1.30208,1.30524,1.3147480000000002,1.3022386666666668,1.3138141818181819,1.3030534545454546,1.3045411385288326,1.2723639674652563,1.2972104999999998,1.3220570325347434,3.8307634011201053,0.6615819026009419,4,0.0017232790289960498,0.0020371326263672884,0.0020371326263672884,0.001131163422449566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-19,1.30523,1.31271,1.3048,1.3051,1.31419,1.3027126666666669,1.3138630909090907,1.3034243636363636,1.304563054664957,1.2752748855306295,1.2985944999999999,1.3219141144693702,3.5915159765993723,0.6394855821597059,4,0.0031740667916979604,0.0024883896163867547,0.0024883896163867547,0.0007077921489715422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-21,1.3076,1.30769,1.3053,1.30575,1.311876,1.303672,1.3128345454545454,1.3037416363636365,1.3046096015408408,1.2776946604294452,1.2998109999999998,1.3219273395705544,3.4030085251709044,0.6342672457405033,4,0.004185256552721395,0.0027438983315906107,0.0027438983315906107,0.00011810730743055942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-22,1.30573,1.30836,1.30154,1.30593,1.3099893333333334,1.3031713333333335,1.3119743636363637,1.3032890909090908,1.3046613818725725,1.2803702521448619,1.3010154999999999,1.3216607478551379,3.173712819737812,0.6190225478154548,4,0.003991531140207005,0.002930359937761029,0.002930359937761029,0.00021167347140449433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-23,1.30592,1.30824,1.2973,1.2994,1.3088486666666668,1.3013493333333332,1.3111616363636363,1.3021303636363635,1.3044550531716874,1.2835457446525773,1.30196,1.3203742553474227,2.8286975555965914,0.4304886363390687,1,0.004574213677558392,0.0025894265880475054,0.0025894265880475054,0.0011750598346643715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-24,1.29938,1.3033,1.29611,1.30155,1.306842,1.299318,1.3095518181818182,1.3008836363636365,1.3043411295178957,1.2861282936667113,1.3027950000000001,1.319461706333289,2.5586076601904084,0.4626500888926838,-2,0.004492178950017189,0.0022939852995724763,0.0022939852995724763,0.0016645199290158397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-25,1.30157,1.30933,1.29894,1.30038,1.3072653333333333,1.298628,1.3092078181818183,1.300292,1.3041857911054293,1.290000026423231,1.303719,1.3174379735767692,2.104590571552474,0.3783072224275566,-2,0.005022421170339131,0.0020765564694142924,0.0020765564694142924,0.0022248853963877657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-26,1.30037,1.30475,1.29912,1.30274,1.3063873333333333,1.2983886666666669,1.30807,1.2999265454545457,1.3041290934150205,1.2939199401979837,1.3046115,1.3153030598020163,1.6390411708031554,0.41247769106397913,0,0.006049071125473926,0.0020351651392360726,0.0020351651392360726,0.0031542605433226845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-28,1.30504,1.30676,1.3039,1.30406,1.3063753333333332,1.3001546666666668,1.3074067272727272,1.3004861818181819,1.3041263838693333,1.296014841408596,1.3051854999999999,1.3143561585914039,1.4052651659712707,0.4386358139504361,0,0.004657727431075509,0.0018338021166097729,0.0018338021166097729,0.0023404152569076464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-29,1.30402,1.31158,1.30318,1.30943,1.3080766666666668,1.3015233333333331,1.3078632727272728,1.300897090909091,1.304334368815634,1.2967368141188163,1.3056854999999998,1.3146341858811834,1.3707260869763176,0.709220663777786,1,0.002176105973759057,0.001507645069483754,0.001507645069483754,0.0009314422181095905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-30,1.30941,1.31858,1.30557,1.31671,1.3118886666666667,1.3032966666666668,1.3097447272727272,1.3016867272727273,1.304819687685609,1.2969445391291536,1.3065665,1.3161884608708463,1.4728620197818212,1.0271014991722724,2,0.0007172618998150249,0.001497806385788003,0.001497806385788003,0.0013938182275783362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,1.31679,1.32427,1.31606,1.31792,1.3165786666666668,1.3079360000000002,1.3124974545454549,1.3043201818181815,1.3053334254234283,1.2966637375173111,1.307316,1.3179682624826887,1.6296385086220626,0.9977346369953249,6,0.0003767006861341571,0.0016314695736527884,0.0016314695736527884,0.002534526247487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-02,1.31793,1.32148,1.30384,1.30658,1.3193426666666668,1.3073606666666668,1.3145327272727274,1.304527090909091,1.3053823107009408,1.296591224254809,1.3072425,1.3178937757451912,1.6295791706880842,0.4689004389779731,5,0.0002724330662872143,0.0013046043264514084,0.0011921602042960222,0.0014087555214143954,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-03,1.30658,1.31565,1.30351,1.31131,1.319048,1.3063606666666667,1.3152572727272724,1.3047005454545455,1.3056147691048254,1.2967985393623633,1.307548,1.3182974606376365,1.6442166004822154,0.6749855237772732,3,0.0002158153700767551,0.0008635610064201549,0.0007511168842647686,0.0003628269812223639,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2013-05-05,1.31188,1.3126,1.31104,1.31206,1.3171439999999999,1.3078966666666667,1.3152947272727273,1.3062072727272727,1.3058675232575774,1.296785550083565,1.3075700000000001,1.3183544499164352,1.6495407383826675,0.7081700983727172,8,0.00016990883917489263,0.0003067454795288027,0.00019430135737341647,0.00034954009848497947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-06,1.31207,1.31396,1.30534,1.30727,1.3156253333333334,1.307008666666667,1.3155001818181817,1.3064278181818183,1.3059225223455155,1.2967168572242163,1.3073770000000002,1.3180371427757842,1.6307679844121434,0.4949813054922976,5,6.298806154636516e-05,0.0003981254588771854,0.00010292137802503376,0.00028391369490110563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-07,1.30722,1.31315,1.30677,1.3075,1.3141446666666667,1.3066126666666666,1.3153645454545455,1.3067405454545455,1.3059843842143188,1.2966599191727044,1.3072690000000002,1.317878080827296,1.6230907070076372,0.5108868998059444,5,9.688103566107831e-05,0.000247035580146604,-0.00021338480786103897,0.0003613651716276589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-08,1.3075,1.31944,1.30726,1.31602,1.315502,1.3069993333333334,1.316303090909091,1.3070000000000002,1.3063779377745417,1.296581576183093,1.3078045,1.319027423816907,1.7162999235599874,0.8660142461104252,5,0.00010432846655283878,0.0006398427944861451,0.00017942240647850216,0.0009927972559753417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-05-09,1.31602,1.3177,1.30098,1.30315,1.3164153333333333,1.3050646666666665,1.3166581818181822,1.3059696363636366,1.3062513519794618,1.2966705023553118,1.3070724999999999,1.317474497644688,1.5916481518336707,0.3114544852832712,1,0.00012900416872474452,0.0010519574395434494,-0.00023269223857880217,0.0020494430015660647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-05-10,1.30316,1.30506,1.2935,1.29899,1.3129786666666667,1.3008053333333334,1.314516181818182,1.3036323636363638,1.3059665930783064,1.2959776705446808,1.3068544999999998,1.3177313294553188,1.66458155139979,0.13847461099273625,0,0.0006029011074438761,0.001136134219471674,-0.00031686901850702665,0.001372269204962917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-12,1.29724,1.29781,1.29596,1.2967,1.307628,1.2985353333333334,1.3111745454545456,1.3019183636363638,1.305603197271314,1.294693892072338,1.3064275,1.318161107927662,1.7962891821646407,0.08548555312353974,0,0.0015249028874191328,0.0010532403645802102,-0.0010532403645802102,0.0005210928321031094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-13,1.2967,1.2997,1.29415,1.2987,1.303984,1.2962873333333333,1.308554181818182,1.3000500000000001,1.305332483652831,1.2939067477690884,1.3061075,1.3183082522309115,1.8682615681958108,0.19643265186418024,-4,0.0015985640267236478,0.0007384664715595068,-0.0007384664715595068,0.0004377787696063784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14,1.29868,1.30289,1.29181,1.29363,1.3023,1.2941006666666666,1.3069605454545457,1.2981545454545453,1.3048735627252692,1.2921410564819096,1.3055015,1.3188619435180906,2.0467909869257928,0.05572208422850624,-4,0.00197259735222699,0.0010356555983815907,-0.0010356555983815907,0.000531629848129489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15,1.29362,1.29424,1.2843,1.28824,1.298836,1.2904406666666663,1.304132181818182,1.2951123636363635,1.3042212661478079,1.2892896635060072,1.304617,1.3199443364939927,2.349706694607346,-0.03424154961361023,-8,0.0035713397867296326,0.0013864342665970142,-0.0013864342665970142,0.001240703640156493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-05-16,1.28824,1.29297,1.28463,1.28828,1.2965126666666669,1.2880026666666666,1.301462181818182,1.2924794545454545,1.303596118455737,1.287279260042532,1.304061,1.3208427399574678,2.57376609797669,0.029816334897465345,-8,0.003766030514391394,0.0015676701917196612,-0.0015676701917196612,0.0015013396451255545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-17,1.2883,1.28887,1.2796,1.28381,1.2936286666666665,1.2844793333333333,1.2984036363636366,1.2894121818181818,1.3028201922417866,1.284220390950532,1.303174,1.322127609049468,2.90883781436216,-0.01082619540851274,-8,0.003935538984147446,0.001783879036945768,-0.001783879036945768,0.0016534020110001713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-05-19,1.28421,1.28482,1.28276,1.28306,1.2899906666666667,1.2831,1.2950649090909092,1.2873874545454547,1.3020452827421087,1.2814371403147817,1.302308,1.3231788596852183,3.205211007721413,0.03887860178485467,-8,0.004543496738032116,0.0017708929904013404,-0.0017708929904013404,0.001767885026340732,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-20,1.28307,1.29035,1.28192,1.28903,1.289188,1.2821999999999998,1.2932467272727273,1.2856465454545454,1.3015348794973203,1.2799675496421705,1.3016225000000001,1.3232774503578297,3.327378000584594,0.2092466204743051,-8,0.003314098774581886,0.001871087450282416,-0.001871087450282416,0.0008696308671856112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-05-21,1.28903,1.29327,1.2841,1.29198,1.2901946666666668,1.2826860000000002,1.2924883636363638,1.2847627272727271,1.3011601783405626,1.278998398024758,1.3010185,1.3230386019752423,3.385055935060443,0.29476707214702247,-10,0.0019039989880211827,0.0016549407764314683,-0.0016549407764314683,0.00025500804925271403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-22,1.29197,1.29978,1.28335,1.28421,1.293436,1.2829353333333335,1.2933578181818182,1.2840494545454546,1.3004954654644623,1.2769347290245017,1.2997575000000001,1.3225802709754986,3.511850629905725,0.15938623279593928,-10,0.002370672872531121,0.001959650046408745,-0.001959650046408745,0.0005269205824639522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-23,1.28422,1.29539,1.28214,1.29228,1.29476,1.2828666666666668,1.2935250909090907,1.2833007272727273,1.3001732903482088,1.2768884648978214,1.298536,1.3201835351021785,3.334144775682544,0.3555031792194615,-10,0.0016497345877727332,0.0023730675606676854,-0.0023730675606676854,0.00215858965940785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-24,1.29229,1.29928,1.29043,1.29323,1.2969459999999997,1.285392,1.2944436363636365,1.2843105454545454,1.2999010044522006,1.2774772055358823,1.2973015,1.317125794464118,3.0562354956219226,0.39731034293882533,-10,0.000497305055233821,0.002859717332278855,-0.002859717332278855,0.004128314799892174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-26,1.29347,1.29436,1.29328,1.29357,1.296528,1.288356,1.2944752727272728,1.2859061818181818,1.2996527297678007,1.2772376861149353,1.296651,1.3160643138850647,2.994377652130717,0.42064724193301695,-10,0.0006485685291912624,0.0023919021539635654,-0.0023919021539635654,0.0031220548971924167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-27,1.29357,1.29485,1.29159,1.29339,1.296006,1.2899993333333335,1.294751090909091,1.2871678181818182,1.2994071325220045,1.2775117804376521,1.2957550000000002,1.3139982195623483,2.8158439770401174,0.4351813973427897,-8,0.0004020933932440407,0.002143122381907281,-0.002143122381907281,0.0023758105241583616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-28,1.29339,1.29468,1.2841,1.28445,1.295322,1.2886466666666665,1.2949849090909091,1.2869350909090909,1.2988205783054552,1.2771239365599254,1.2943745,1.3116250634400746,2.6654671333643525,0.21234272913821467,-6,0.0005181924981300101,0.0022578384028955067,-0.0022578384028955067,0.0033759611007764256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-29,1.28446,1.2975,1.2838,1.29465,1.2959180000000001,1.287144,1.2957003636363635,1.2866574545454548,1.2986570262150452,1.2775340678384457,1.2937435000000002,1.3099529321615546,2.5058185276377363,0.5279621146183627,-5,0.0006247298219433928,0.002243907096552533,-0.002243907096552533,0.0030809119598355084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-30,1.29465,1.30614,1.29333,1.30419,1.2992533333333334,1.2887073333333334,1.2978298181818182,1.2880361818181818,1.298874005579161,1.2778740596027611,1.2935780000000001,1.309281940397239,2.4279850766229774,0.8378769828324618,-2,0.0005872679014207183,0.0016808195249041757,-0.0016808195249041757,0.0017870804828676867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31,1.30419,1.30484,1.2944,1.29963,1.3016980000000002,1.290434,1.299335272727273,1.2894172727272728,1.298903652419194,1.280489674017045,1.2927585000000001,1.3050273259829552,1.89808475178544,0.7800390196073528,0,0.002312979623327216,0.001248931676012699,-0.001248931676012699,0.003761804335109864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-02,1.29932,1.30001,1.2983,1.29942,1.3018340000000002,1.2933860000000001,1.299699090909091,1.2912805454545455,1.2989239013439315,1.280838994246996,1.2925720000000003,1.3043050057530046,1.815451015959542,0.7918263292526846,2,0.002319650420118391,0.0009057026742700369,-0.0009057026742700369,0.0038030689794685824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-03,1.29944,1.31074,1.29556,1.30704,1.3052026666666667,1.2949773333333334,1.301891272727273,1.2923874545454543,1.2992421797226008,1.2799115042103648,1.2929745000000001,1.3060374957896355,2.020611510843458,1.0383719104908518,2,0.0009969290188682756,0.0010891739719633975,-0.00046638468053528115,0.0018817764697437456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-04,1.30702,1.31012,1.30418,1.30715,1.307294,1.298678,1.3037714545454544,1.2948396363636365,1.2995522903217145,1.2791107939678303,1.293497,1.3078832060321695,2.2243895474314295,0.974517046727613,4,0.0013497250809526573,0.0008597667607651571,0.000571236459088742,0.002741499790712254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05,1.30714,1.31142,1.30529,1.30865,1.3089773333333334,1.30139,1.3056201818181818,1.2970929090909094,1.2999090632502748,1.2782947758304473,1.2939945,1.3096942241695526,2.426551916496195,0.9667438689280401,6,0.001263555483004053,0.0011001178865785999,0.0011001178865785999,0.002797907906660013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-06,1.30864,1.33054,1.30749,1.32423,1.3166820000000001,1.3040379999999998,1.3107245454545455,1.299476,1.3008628254757542,1.2750323488440076,1.2955245,1.3160166511559923,3.1635296987424546,1.2004023096815277,6,0.0031901284556231646,0.001971108482841988,0.001971108482841988,0.0062121010231084295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-06-07,1.32423,1.32846,1.31918,1.32187,1.32198,1.30971,1.314792909090909,1.3037261818181818,1.301686636241411,1.274036563753081,1.297206,1.320375436246919,3.5722061487410675,1.0322529158058331,8,0.003333159201288405,0.002864931430413886,0.002864931430413886,0.00813951175759553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
